YEAR,YEAR_MONTH,REGION_NAME,BNF_CHEMICAL_SUBSTANCE,ITEMS,COST
2021,202108,SOUTH WEST,Dosulepin hydrochloride,3667,44111.98
2021,202108,SOUTH WEST,Doxepin,221,42424.25
2021,202108,SOUTH WEST,Duloxetine hydrochloride,25915,95023.53
2021,202108,SOUTH WEST,Escitalopram,12484,23673.84
2021,202108,SOUTH WEST,Fluoxetine hydrochloride,52488,154065.99
2021,202108,SOUTH WEST,Flupentixol hydrochloride,971,2964.59
2021,202108,SOUTH WEST,Fluvoxamine maleate,174,3951.98
2021,202108,SOUTH WEST,Imipramine hydrochloride,1122,15621.92
2021,202108,SOUTH WEST,Isocarboxazid,41,10782.51
2021,202108,SOUTH WEST,Lofepramine hydrochloride,1316,21713.74
2021,202108,SOUTH WEST,Mianserin hydrochloride,6,598.1
2021,202108,SOUTH WEST,Mirtazapine,95164,164471.29
2021,202108,SOUTH WEST,Moclobemide,79,2584.6
2021,202108,SOUTH WEST,Nortriptyline,5254,18486.36
2021,202108,SOUTH WEST,Paroxetine hydrochloride,9976,31809.67
2021,202108,SOUTH WEST,Phenelzine sulfate,47,17764.03
2021,202108,SOUTH WEST,Reboxetine,229,3773.17
2021,202108,SOUTH WEST,Sertraline hydrochloride,151949,529876.09
2021,202108,SOUTH WEST,Tranylcypromine sulfate,56,90237.1
2021,202108,SOUTH WEST,Trazodone hydrochloride,8489,32978.99
2021,202108,SOUTH WEST,Trimipramine maleate,134,57782.08
2021,202108,SOUTH WEST,Tryptophan,6,476.79
2021,202108,SOUTH WEST,Venlafaxine,46849,287720.54
2021,202108,SOUTH WEST,Vortioxetine,1135,26868.6
2021,202109,EAST OF ENGLAND,Agomelatine,178,5855.89
2021,202109,EAST OF ENGLAND,Amitriptyline hydrochloride,157914,295667.02
2021,202109,EAST OF ENGLAND,Citalopram hydrobromide,164153,180021.81
2021,202109,EAST OF ENGLAND,Citalopram hydrochloride,780,10360.51
2021,202109,EAST OF ENGLAND,Clomipramine hydrochloride,2838,28136.05
2021,202109,EAST OF ENGLAND,Dosulepin hydrochloride,4698,52934.25
2021,202109,EAST OF ENGLAND,Doxepin,191,36209.39
2021,202109,EAST OF ENGLAND,Duloxetine hydrochloride,26813,97135.28
2021,202109,EAST OF ENGLAND,Escitalopram,14492,26477.19
2021,202109,EAST OF ENGLAND,Fluoxetine hydrochloride,68211,223191.27
2021,202109,EAST OF ENGLAND,Flupentixol hydrochloride,1689,4766.76
2021,202109,EAST OF ENGLAND,Fluvoxamine maleate,255,5528.78
2021,202109,EAST OF ENGLAND,Imipramine hydrochloride,1179,18314.13
2021,202109,EAST OF ENGLAND,Isocarboxazid,20,9367.94
2021,202109,EAST OF ENGLAND,Lofepramine hydrochloride,1329,21966.8
2021,202109,EAST OF ENGLAND,Mianserin hydrochloride,6,228.16
2021,202109,EAST OF ENGLAND,Mirtazapine,94002,161181.92
2021,202109,EAST OF ENGLAND,Moclobemide,81,2987.11
2021,202109,EAST OF ENGLAND,Nortriptyline,7966,31754.5
2021,202109,EAST OF ENGLAND,Paroxetine hydrochloride,13479,40041.53
2021,202109,EAST OF ENGLAND,Phenelzine sulfate,77,32100.11
2021,202109,EAST OF ENGLAND,Reboxetine,206,3590.93
2021,202109,EAST OF ENGLAND,Sertraline hydrochloride,188091,604940.34
2021,202109,EAST OF ENGLAND,Tranylcypromine sulfate,44,40950.66
2021,202109,EAST OF ENGLAND,Trazodone hydrochloride,7707,35972.6
2021,202109,EAST OF ENGLAND,Trimipramine maleate,224,88463.64
2021,202109,EAST OF ENGLAND,Tryptophan,6,606.0
2021,202109,EAST OF ENGLAND,Venlafaxine,60003,345004.03
2021,202109,EAST OF ENGLAND,Vortioxetine,2539,60621.66
2021,202109,LONDON,Agomelatine,423,13393.37
2021,202109,LONDON,Amitriptyline hydrochloride,123410,220689.79
2021,202109,LONDON,Citalopram hydrobromide,129818,154842.17
2021,202109,LONDON,Citalopram hydrochloride,493,6959.74
2021,202109,LONDON,Clomipramine hydrochloride,1878,23123.65
2021,202109,LONDON,Dosulepin hydrochloride,3402,41119.24
2021,202109,LONDON,Doxepin,212,49305.0
2021,202109,LONDON,Duloxetine hydrochloride,24674,86076.67
2021,202109,LONDON,Escitalopram,16450,36572.04
2021,202109,LONDON,Fluoxetine hydrochloride,58841,199707.84
2021,202109,LONDON,Flupentixol hydrochloride,851,2335.55
2021,202109,LONDON,Fluvoxamine maleate,322,8759.7
2021,202109,LONDON,Imipramine hydrochloride,1044,15565.35
2021,202109,LONDON,Isocarboxazid,22,5800.52
2021,202109,LONDON,Lofepramine hydrochloride,1258,20244.74
2021,202109,LONDON,Mianserin hydrochloride,3,66.28
2021,202109,LONDON,Mirtazapine,109906,178569.67
2021,202109,LONDON,Moclobemide,88,2427.56
2021,202109,LONDON,Nortriptyline,7704,27126.17
2021,202109,LONDON,Oxitriptan,2,71.28
2021,202109,LONDON,Paroxetine hydrochloride,12805,38206.95
2021,202109,LONDON,Phenelzine sulfate,34,21633.02
2021,202109,LONDON,Reboxetine,189,3240.77
2021,202109,LONDON,Sertraline hydrochloride,195798,680977.73
2021,202109,LONDON,Tranylcypromine sulfate,64,88708.11
2021,202109,LONDON,Trazodone hydrochloride,5973,28605.6
2021,202109,LONDON,Trimipramine maleate,320,138345.53
2021,202109,LONDON,Tryptophan,11,526.86
2021,202109,LONDON,Venlafaxine,44994,284015.28
2021,202109,LONDON,Vortioxetine,2254,58111.02
2021,202109,MIDLANDS,Agomelatine,292,9831.69
2021,202109,MIDLANDS,Amitriptyline hydrochloride,248301,481570.94
2021,202109,MIDLANDS,Citalopram hydrobromide,231798,273134.21
2021,202109,MIDLANDS,Citalopram hydrochloride,1210,16147.44
2021,202109,MIDLANDS,Clomipramine hydrochloride,3340,40737.02
2021,202109,MIDLANDS,Dosulepin hydrochloride,7229,90825.2
2021,202109,MIDLANDS,Doxepin,272,51688.94
2021,202109,MIDLANDS,Duloxetine hydrochloride,52048,199222.52
2021,202109,MIDLANDS,Escitalopram,23381,42379.34
2021,202109,MIDLANDS,Fluoxetine hydrochloride,116928,345917.86
2021,202109,MIDLANDS,Flupentixol hydrochloride,2517,7619.06
2021,202109,MIDLANDS,Fluvoxamine maleate,420,8970.66
2021,202109,MIDLANDS,Imipramine hydrochloride,2112,35412.29
2021,202109,MIDLANDS,Isocarboxazid,27,7975.66
2021,202109,MIDLANDS,Lofepramine hydrochloride,2797,49902.34
2021,202109,MIDLANDS,Mianserin hydrochloride,15,1391.59
2021,202109,MIDLANDS,Mirtazapine,164052,296620.48
2021,202109,MIDLANDS,Moclobemide,124,4603.99
2021,202109,MIDLANDS,Nortriptyline,10803,45610.68
2021,202109,MIDLANDS,Oxitriptan,4,76.35
2021,202109,MIDLANDS,Paroxetine hydrochloride,20618,64177.28
2021,202109,MIDLANDS,Phenelzine sulfate,48,10312.97
2021,202109,MIDLANDS,Reboxetine,278,5250.7
2021,202109,MIDLANDS,Sertraline hydrochloride,330373,1123563.87
2021,202109,MIDLANDS,Tranylcypromine sulfate,74,84439.13
2021,202109,MIDLANDS,Trazodone hydrochloride,12003,54526.6
2021,202109,MIDLANDS,Trimipramine maleate,241,98064.13
2021,202109,MIDLANDS,Tryptophan,11,1102.59
2021,202109,MIDLANDS,Venlafaxine,81849,528664.62
2021,202109,MIDLANDS,Vortioxetine,4149,99128.7
2021,202109,NORTH EAST AND YORKSHIRE,Agomelatine,406,8400.29
2021,202109,NORTH EAST AND YORKSHIRE,Amitriptyline hydrochloride,281865,510306.86
2021,202109,NORTH EAST AND YORKSHIRE,Citalopram hydrobromide,229961,253492.89
2021,202109,NORTH EAST AND YORKSHIRE,Citalopram hydrochloride,957,13000.57
2021,202109,NORTH EAST AND YORKSHIRE,Clomipramine hydrochloride,3720,38954.29
2021,202109,NORTH EAST AND YORKSHIRE,Dosulepin hydrochloride,6447,70849.34
2021,202109,NORTH EAST AND YORKSHIRE,Doxepin,373,73655.5
2021,202109,NORTH EAST AND YORKSHIRE,Duloxetine hydrochloride,66250,217056.24
2021,202109,NORTH EAST AND YORKSHIRE,Escitalopram,20414,36195.12
2021,202109,NORTH EAST AND YORKSHIRE,Fluoxetine hydrochloride,154978,376467.7
2021,202109,NORTH EAST AND YORKSHIRE,Flupentixol hydrochloride,2421,6281.09
2021,202109,NORTH EAST AND YORKSHIRE,Fluvoxamine maleate,392,8166.48
2021,202109,NORTH EAST AND YORKSHIRE,Imipramine hydrochloride,1977,28674.28
2021,202109,NORTH EAST AND YORKSHIRE,Isocarboxazid,6,2491.0
2021,202109,NORTH EAST AND YORKSHIRE,Lofepramine hydrochloride,3248,51037.2
2021,202109,NORTH EAST AND YORKSHIRE,Mianserin hydrochloride,11,477.93
2021,202109,NORTH EAST AND YORKSHIRE,Mirtazapine,206028,316552.86
2021,202109,NORTH EAST AND YORKSHIRE,Moclobemide,118,4376.74
2021,202109,NORTH EAST AND YORKSHIRE,Nortriptyline,11861,39776.31
2021,202109,NORTH EAST AND YORKSHIRE,Paroxetine hydrochloride,21089,55831.41
2021,202109,NORTH EAST AND YORKSHIRE,Phenelzine sulfate,58,29777.01
2021,202109,NORTH EAST AND YORKSHIRE,Reboxetine,485,6742.18
2021,202109,NORTH EAST AND YORKSHIRE,Sertraline hydrochloride,371724,1155293.25
2021,202109,NORTH EAST AND YORKSHIRE,Tranylcypromine sulfate,58,76062.58
2021,202109,NORTH EAST AND YORKSHIRE,Trazodone hydrochloride,39778,120833.13
2021,202109,NORTH EAST AND YORKSHIRE,Trimipramine maleate,293,91313.25
2021,202109,NORTH EAST AND YORKSHIRE,Tryptophan,23,1456.88
2021,202109,NORTH EAST AND YORKSHIRE,Venlafaxine,78126,424143.84
2021,202109,NORTH EAST AND YORKSHIRE,Vortioxetine,3641,67059.63
2021,202109,NORTH WEST,Agomelatine,132,3539.46
2021,202109,NORTH WEST,Amitriptyline hydrochloride,171248,332731.85
2021,202109,NORTH WEST,Citalopram hydrobromide,159928,181154.83
2021,202109,NORTH WEST,Citalopram hydrochloride,808,10725.66
2021,202109,NORTH WEST,Clomipramine hydrochloride,3074,36208.23
2021,202109,NORTH WEST,Dosulepin hydrochloride,5511,70174.22
2021,202109,NORTH WEST,Doxepin,206,39802.55
2021,202109,NORTH WEST,Duloxetine hydrochloride,45167,167727.6
2021,202109,NORTH WEST,Escitalopram,17376,32316.73
2021,202109,NORTH WEST,Fluoxetine hydrochloride,88553,248951.55
2021,202109,NORTH WEST,Flupentixol hydrochloride,1484,4367.86
2021,202109,NORTH WEST,Fluvoxamine maleate,243,5307.48
2021,202109,NORTH WEST,Imipramine hydrochloride,1126,17639.06
2021,202109,NORTH WEST,Isocarboxazid,4,3238.3
2021,202109,NORTH WEST,Lofepramine hydrochloride,1396,24962.96
2021,202109,NORTH WEST,Mianserin hydrochloride,9,318.34
2021,202109,NORTH WEST,Mirtazapine,168219,277412.31
2021,202109,NORTH WEST,Moclobemide,84,2921.06
2021,202109,NORTH WEST,Nortriptyline,11339,44496.89
2021,202109,NORTH WEST,Paroxetine hydrochloride,17065,48637.5
2021,202109,NORTH WEST,Phenelzine sulfate,30,9671.8
2021,202109,NORTH WEST,Reboxetine,300,4726.99
2021,202109,NORTH WEST,Sertraline hydrochloride,277948,883698.21
2021,202109,NORTH WEST,Tranylcypromine sulfate,27,58283.05
2021,202109,NORTH WEST,Trazodone hydrochloride,15959,79296.91
2021,202109,NORTH WEST,Trimipramine maleate,159,60174.17
2021,202109,NORTH WEST,Tryptophan,3,616.0
2021,202109,NORTH WEST,Venlafaxine,71556,444847.07
2021,202109,NORTH WEST,Vortioxetine,3286,69267.33
2021,202109,SOUTH EAST,Agomelatine,611,18283.09
2021,202109,SOUTH EAST,Amitriptyline hydrochloride,150115,328024.84
2021,202109,SOUTH EAST,Citalopram hydrobromide,157312,202014.82
2021,202109,SOUTH EAST,Citalopram hydrochloride,1025,14199.09
2021,202109,SOUTH EAST,Clomipramine hydrochloride,2504,32307.27
2021,202109,SOUTH EAST,Dosulepin hydrochloride,4966,62910.02
2021,202109,SOUTH EAST,Doxepin,188,46854.24
2021,202109,SOUTH EAST,Duloxetine hydrochloride,34738,143073.35
2021,202109,SOUTH EAST,Escitalopram,25710,51881.14
2021,202109,SOUTH EAST,Fluoxetine hydrochloride,73570,248899.17
2021,202109,SOUTH EAST,Flupentixol hydrochloride,1218,3825.52
2021,202109,SOUTH EAST,Fluvoxamine maleate,284,6987.17
2021,202109,SOUTH EAST,Imipramine hydrochloride,1683,26090.55
2021,202109,SOUTH EAST,Isocarboxazid,10,4016.74
2021,202109,SOUTH EAST,Lofepramine hydrochloride,1227,23192.74
2021,202109,SOUTH EAST,Mianserin hydrochloride,11,599.82
2021,202109,SOUTH EAST,Mirtazapine,117282,218819.48
2021,202109,SOUTH EAST,Moclobemide,115,4044.33
2021,202109,SOUTH EAST,Nortriptyline,9004,40740.9
2021,202109,SOUTH EAST,Paroxetine hydrochloride,13285,45414.0
2021,202109,SOUTH EAST,Phenelzine sulfate,105,58859.98
2021,202109,SOUTH EAST,Reboxetine,253,4782.69
2021,202109,SOUTH EAST,Sertraline hydrochloride,220501,828622.14
2021,202109,SOUTH EAST,Tranylcypromine sulfate,117,149273.48
2021,202109,SOUTH EAST,Trazodone hydrochloride,13208,64002.72
2021,202109,SOUTH EAST,Trimipramine maleate,338,142772.18
2021,202109,SOUTH EAST,Tryptophan,6,643.29
2021,202109,SOUTH EAST,Venlafaxine,59769,441436.64
2021,202109,SOUTH EAST,Vortioxetine,4629,116087.4
2021,202109,SOUTH WEST,Agomelatine,229,6702.34
2021,202109,SOUTH WEST,Amitriptyline hydrochloride,137997,284912.71
2021,202109,SOUTH WEST,Citalopram hydrobromide,124574,152896.04
2021,202109,SOUTH WEST,Citalopram hydrochloride,562,7584.03
2021,202109,SOUTH WEST,Clomipramine hydrochloride,1811,22069.38
2021,202109,SOUTH WEST,Dosulepin hydrochloride,3637,44680.95
2021,202109,SOUTH WEST,Doxepin,231,41834.5
2021,202109,SOUTH WEST,Duloxetine hydrochloride,26881,99235.34
2021,202109,SOUTH WEST,Escitalopram,13232,25068.78
2021,202109,SOUTH WEST,Fluoxetine hydrochloride,54607,154943.59
2021,202109,SOUTH WEST,Flupentixol hydrochloride,1055,3182.55
2021,202109,SOUTH WEST,Fluvoxamine maleate,154,3584.27
2021,202109,SOUTH WEST,Imipramine hydrochloride,1146,14874.35
2021,202109,SOUTH WEST,Isocarboxazid,31,10741.84
2021,202109,SOUTH WEST,Lofepramine hydrochloride,1403,24275.54
2021,202109,SOUTH WEST,Mianserin hydrochloride,11,886.02
2021,202109,SOUTH WEST,Mirtazapine,99006,172226.98
2021,202109,SOUTH WEST,Moclobemide,77,2612.85
2021,202109,SOUTH WEST,Nortriptyline,5496,19941.73
2021,202109,SOUTH WEST,Paroxetine hydrochloride,10309,33313.56
2021,202109,SOUTH WEST,Phenelzine sulfate,48,19627.69
2021,202109,SOUTH WEST,Reboxetine,266,4428.96
2021,202109,SOUTH WEST,Sertraline hydrochloride,159268,556098.42
2021,202109,SOUTH WEST,Tranylcypromine sulfate,64,101577.56
2021,202109,SOUTH WEST,Trazodone hydrochloride,8794,36721.27
2021,202109,SOUTH WEST,Trimipramine maleate,133,52017.56
2021,202109,SOUTH WEST,Tryptophan,4,175.0
2021,202109,SOUTH WEST,Venlafaxine,48498,297688.89
2021,202109,SOUTH WEST,Vortioxetine,1187,27495.27
2021,202110,EAST OF ENGLAND,Agomelatine,162,4738.17
2021,202110,EAST OF ENGLAND,Amitriptyline hydrochloride,151873,256658.06
2021,202110,EAST OF ENGLAND,Citalopram hydrobromide,156964,165474.14
2021,202110,EAST OF ENGLAND,Citalopram hydrochloride,789,8698.81
2021,202110,EAST OF ENGLAND,Clomipramine hydrochloride,2746,29581.78
2021,202110,EAST OF ENGLAND,Dosulepin hydrochloride,4468,41914.84
2021,202110,EAST OF ENGLAND,Doxepin,178,36506.85
2021,202110,EAST OF ENGLAND,Duloxetine hydrochloride,25860,74849.45
2021,202110,EAST OF ENGLAND,Escitalopram,14135,24117.3
2021,202110,EAST OF ENGLAND,Fluoxetine hydrochloride,64992,193123.65
2021,202110,EAST OF ENGLAND,Flupentixol hydrochloride,1608,4600.15
2021,202110,EAST OF ENGLAND,Fluvoxamine maleate,231,4586.22
2021,202110,EAST OF ENGLAND,Imipramine hydrochloride,1171,12262.77
2021,202110,EAST OF ENGLAND,Isocarboxazid,18,7766.58
2021,202110,EAST OF ENGLAND,Lofepramine hydrochloride,1216,18195.99
2021,202110,EAST OF ENGLAND,Mianserin hydrochloride,7,444.45
2021,202110,EAST OF ENGLAND,Mirtazapine,90924,136055.17
2021,202110,EAST OF ENGLAND,Moclobemide,72,2741.93
2021,202110,EAST OF ENGLAND,Nortriptyline,7564,31561.99
2021,202110,EAST OF ENGLAND,Paroxetine hydrochloride,13039,39424.41
2021,202110,EAST OF ENGLAND,Phenelzine sulfate,77,35480.46
2021,202110,EAST OF ENGLAND,Reboxetine,193,3556.54
2021,202110,EAST OF ENGLAND,Sertraline hydrochloride,181751,493019.88
2021,202110,EAST OF ENGLAND,Tranylcypromine sulfate,38,31779.72
2021,202110,EAST OF ENGLAND,Trazodone hydrochloride,7479,34639.35
2021,202110,EAST OF ENGLAND,Trimipramine maleate,202,79405.85
2021,202110,EAST OF ENGLAND,Tryptophan,2,523.88
2021,202110,EAST OF ENGLAND,Venlafaxine,58683,332231.69
2021,202110,EAST OF ENGLAND,Vortioxetine,2447,58466.43
2021,202110,LONDON,Agomelatine,367,10794.46
2021,202110,LONDON,Amitriptyline hydrochloride,118089,192297.49
2021,202110,LONDON,Citalopram hydrobromide,124799,142572.07
2021,202110,LONDON,Citalopram hydrochloride,444,5390.99
2021,202110,LONDON,Clomipramine hydrochloride,1876,25804.85
2021,202110,LONDON,Dosulepin hydrochloride,3292,33859.68
2021,202110,LONDON,Doxepin,187,37293.75
2021,202110,LONDON,Duloxetine hydrochloride,24040,65463.67
2021,202110,LONDON,Escitalopram,15422,31474.37
2021,202110,LONDON,Fluoxetine hydrochloride,56764,177934.81
2021,202110,LONDON,Flupentixol hydrochloride,784,2054.94
2021,202110,LONDON,Fluvoxamine maleate,288,6755.5
2021,202110,LONDON,Imipramine hydrochloride,992,10349.15
2021,202110,LONDON,Isocarboxazid,14,2437.65
2021,202110,LONDON,Lofepramine hydrochloride,1279,18856.15
2021,202110,LONDON,Mianserin hydrochloride,5,206.45
2021,202110,LONDON,Mirtazapine,106869,149290.43
2021,202110,LONDON,Moclobemide,102,3450.09
2021,202110,LONDON,Nortriptyline,7368,24748.65
2021,202110,LONDON,Oxitriptan,2,45.18
2021,202110,LONDON,Paroxetine hydrochloride,12468,37533.83
2021,202110,LONDON,Phenelzine sulfate,41,20414.01
2021,202110,LONDON,Reboxetine,151,2584.93
2021,202110,LONDON,Sertraline hydrochloride,187959,547737.29
2021,202110,LONDON,Tranylcypromine sulfate,73,100593.2
2021,202110,LONDON,Trazodone hydrochloride,5950,26376.66
2021,202110,LONDON,Trimipramine maleate,302,117230.19
2021,202110,LONDON,Tryptophan,8,1016.8
2021,202110,LONDON,Venlafaxine,43230,262022.39
2021,202110,LONDON,Vortioxetine,2347,59710.86
2021,202110,MIDLANDS,Agomelatine,284,9108.28
2021,202110,MIDLANDS,Amitriptyline hydrochloride,236307,414444.09
2021,202110,MIDLANDS,Citalopram hydrobromide,219763,248495.94
2021,202110,MIDLANDS,Citalopram hydrochloride,1107,12506.11
2021,202110,MIDLANDS,Clomipramine hydrochloride,3172,43392.18
2021,202110,MIDLANDS,Dosulepin hydrochloride,6825,73115.44
2021,202110,MIDLANDS,Doxepin,266,48247.93
2021,202110,MIDLANDS,Duloxetine hydrochloride,50393,153487.64
2021,202110,MIDLANDS,Escitalopram,22632,38614.81
2021,202110,MIDLANDS,Fluoxetine hydrochloride,111320,306195.73
2021,202110,MIDLANDS,Flupentixol hydrochloride,2365,7221.69
2021,202110,MIDLANDS,Fluvoxamine maleate,378,8113.48
2021,202110,MIDLANDS,Imipramine hydrochloride,2050,24794.53
2021,202110,MIDLANDS,Isocarboxazid,26,7437.43
2021,202110,MIDLANDS,Lofepramine hydrochloride,2642,45150.07
2021,202110,MIDLANDS,Mianserin hydrochloride,11,1372.89
2021,202110,MIDLANDS,Mirtazapine,157607,245921.42
2021,202110,MIDLANDS,Moclobemide,114,4363.37
2021,202110,MIDLANDS,Nortriptyline,10518,44869.48
2021,202110,MIDLANDS,Oxitriptan,1,18.92
2021,202110,MIDLANDS,Paroxetine hydrochloride,19369,60373.61
2021,202110,MIDLANDS,Phenelzine sulfate,42,18206.8
2021,202110,MIDLANDS,Reboxetine,288,5440.45
2021,202110,MIDLANDS,Sertraline hydrochloride,316735,902326.37
2021,202110,MIDLANDS,Tranylcypromine sulfate,62,84743.79
2021,202110,MIDLANDS,Trazodone hydrochloride,11553,51758.93
2021,202110,MIDLANDS,Trimipramine maleate,239,95876.92
2021,202110,MIDLANDS,Tryptophan,14,1060.92
2021,202110,MIDLANDS,Venlafaxine,78512,495228.26
2021,202110,MIDLANDS,Vortioxetine,3972,94327.2
2021,202110,NORTH EAST AND YORKSHIRE,Agomelatine,402,7929.59
2021,202110,NORTH EAST AND YORKSHIRE,Amitriptyline hydrochloride,270368,444369.5
2021,202110,NORTH EAST AND YORKSHIRE,Citalopram hydrobromide,219736,232381.22
2021,202110,NORTH EAST AND YORKSHIRE,Citalopram hydrochloride,854,9961.04
2021,202110,NORTH EAST AND YORKSHIRE,Clomipramine hydrochloride,3535,40359.52
2021,202110,NORTH EAST AND YORKSHIRE,Dosulepin hydrochloride,6135,57190.97
2021,202110,NORTH EAST AND YORKSHIRE,Doxepin,358,70378.18
2021,202110,NORTH EAST AND YORKSHIRE,Duloxetine hydrochloride,64479,165609.97
2021,202110,NORTH EAST AND YORKSHIRE,Escitalopram,19782,31539.28
2021,202110,NORTH EAST AND YORKSHIRE,Fluoxetine hydrochloride,147550,329839.43
2021,202110,NORTH EAST AND YORKSHIRE,Flupentixol hydrochloride,2349,5979.61
2021,202110,NORTH EAST AND YORKSHIRE,Fluvoxamine maleate,369,7939.69
2021,202110,NORTH EAST AND YORKSHIRE,Imipramine hydrochloride,1907,19485.36
2021,202110,NORTH EAST AND YORKSHIRE,Isocarboxazid,10,2615.55
2021,202110,NORTH EAST AND YORKSHIRE,Lofepramine hydrochloride,3115,46198.76
2021,202110,NORTH EAST AND YORKSHIRE,Mianserin hydrochloride,10,515.56
2021,202110,NORTH EAST AND YORKSHIRE,Mirtazapine,200846,266935.42
2021,202110,NORTH EAST AND YORKSHIRE,Moclobemide,118,4230.8
2021,202110,NORTH EAST AND YORKSHIRE,Nortriptyline,11453,38971.84
2021,202110,NORTH EAST AND YORKSHIRE,Paroxetine hydrochloride,20098,53599.52
2021,202110,NORTH EAST AND YORKSHIRE,Phenelzine sulfate,45,17479.16
2021,202110,NORTH EAST AND YORKSHIRE,Reboxetine,451,6285.89
2021,202110,NORTH EAST AND YORKSHIRE,Sertraline hydrochloride,357493,929245.74
2021,202110,NORTH EAST AND YORKSHIRE,Tranylcypromine sulfate,53,49565.46
2021,202110,NORTH EAST AND YORKSHIRE,Trazodone hydrochloride,38677,113976.81
2021,202110,NORTH EAST AND YORKSHIRE,Trimipramine maleate,269,87218.45
2021,202110,NORTH EAST AND YORKSHIRE,Tryptophan,26,1804.65
2021,202110,NORTH EAST AND YORKSHIRE,Venlafaxine,75085,394986.42
2021,202110,NORTH EAST AND YORKSHIRE,Vortioxetine,3562,66465.63
2021,202110,NORTH WEST,Agomelatine,148,3923.24
2021,202110,NORTH WEST,Amitriptyline hydrochloride,163735,287349.97
2021,202110,NORTH WEST,Citalopram hydrobromide,152385,166179.02
2021,202110,NORTH WEST,Citalopram hydrochloride,790,8834.76
2021,202110,NORTH WEST,Clomipramine hydrochloride,2992,38985.52
2021,202110,NORTH WEST,Dosulepin hydrochloride,5201,56377.64
2021,202110,NORTH WEST,Doxepin,208,45260.01
2021,202110,NORTH WEST,Duloxetine hydrochloride,43504,128137.17
2021,202110,NORTH WEST,Escitalopram,16811,28523.56
2021,202110,NORTH WEST,Fluoxetine hydrochloride,85396,225272.14
2021,202110,NORTH WEST,Flupentixol hydrochloride,1479,4415.88
2021,202110,NORTH WEST,Fluvoxamine maleate,228,4921.28
2021,202110,NORTH WEST,Imipramine hydrochloride,1072,12883.52
2021,202110,NORTH WEST,Isocarboxazid,2,747.3
2021,202110,NORTH WEST,Lofepramine hydrochloride,1323,22357.44
2021,202110,NORTH WEST,Mianserin hydrochloride,4,124.65
2021,202110,NORTH WEST,Mirtazapine,162336,233916.92
2021,202110,NORTH WEST,Moclobemide,78,2912.67
